Date,weighted_sum_vol,portfolio_vol_dcc,portfolio_vol_ccc,diversification_benefit
2017-08-28,0.0005667876333759487,0.0005196876580031221,0.0005331221641443592,4.709997537282666e-05
2017-08-29,0.0005552310506192937,0.0005089593276511412,0.0005222894703530266,4.627172296815254e-05
2017-08-30,0.0005436517152457866,0.0004983937015095056,0.0005114308600862365,4.5258013736280945e-05
2017-08-31,0.0005409621505908053,0.0004955024198040883,0.0005089420057549272,4.545973078671703e-05
2017-09-01,0.0005384193437371837,0.0004930560972147861,0.0005065458790343752,4.5363246522397635e-05
2017-09-05,0.0005224114447432736,0.00047842637730775037,0.000491481121021473,4.398506743552328e-05
2017-09-06,0.0005272662250910029,0.0004833916676689363,0.0004959853700309979,4.3874557422066574e-05
2017-09-07,0.0005134096064979863,0.0004704542912721487,0.00048292579772623407,4.295531522583763e-05
2017-09-08,0.0004991474086221968,0.00045722784725445837,0.00046951796014699053,4.191956136773839e-05
2017-09-11,0.0005058162195977981,0.0004635147178312664,0.0004759091600643583,4.230150176653177e-05
2017-09-12,0.0005325902419286686,0.0004888652985824566,0.0005009040687767508,4.3724943346211994e-05
2017-09-13,0.0005190386679417553,0.00047589225979795887,0.0004881320284040867,4.314640814379641e-05
2017-09-14,0.0005065964206076118,0.00046411069448079075,0.000476440504372088,4.2485726126821036e-05
2017-09-15,0.0004983198145864006,0.00045656879316176014,0.0004687090548317749,4.1751021424640464e-05
2017-09-18,0.0004901801141202861,0.0004491589094696153,0.00046108185472503767,4.102120465067084e-05
2017-09-19,0.000479344645882506,0.00043889143020542744,0.0004508896656247646,4.0453215677078546e-05
2017-09-20,0.0004651554569271434,0.000425954909767582,0.0004375419691872951,3.92005471595614e-05
2017-09-21,0.00046871330189902807,0.00042876269887680415,0.0004410120944122897,3.995060302222392e-05
2017-09-22,0.0004759845579909152,0.00043599630065340106,0.0004480086764520569,3.9988257337514115e-05
2017-09-25,0.00046694491608932826,0.00042767157295389637,0.00043956172402209357,3.9273343135431894e-05
2017-09-26,0.00046849345272216396,0.00042928614300873845,0.00044110127895397077,3.920730971342551e-05
2017-09-27,0.00047103523554382817,0.00043155096365638055,0.0004436866130726184,3.948427188744762e-05
2017-09-28,0.0004694907816349239,0.00043034026301651506,0.0004421917652892334,3.9150518618408855e-05
2017-09-29,0.00045757456502199965,0.0004193694682888921,0.0004309841484163392,3.820509673310756e-05
2017-10-02,0.0004523411179332743,0.00041471147180938573,0.00042601491293393375,3.7629646123888566e-05
2017-10-03,0.0004419588123131975,0.0004047310485428588,0.00041611969496903626,3.7227763770338723e-05
2017-10-04,0.00043085128972119603,0.00039473761394389625,0.0004056472979882488,3.6113675777299785e-05
2017-10-05,0.0004206738940415196,0.0003852447032156998,0.000396084201345256,3.542919082581984e-05
2017-10-06,0.0004329816907062598,0.00039719638745305537,0.00040760710775194895,3.578530325320443e-05
2017-10-09,0.00042021648427437337,0.0003854223800580222,0.0003955836098759533,3.47941042163512e-05
2017-10-10,0.0004088000097629737,0.00037476945972113014,0.0003848275080023169,3.403055004184356e-05
2017-10-11,0.0003976311282126805,0.00036442461362048897,0.0003742702683795632,3.320651459219154e-05
2017-10-12,0.00038812399162524663,0.00035582794183325176,0.0003653240726324389,3.229604979199487e-05
2017-10-13,0.00037795481764520535,0.0003465668259778676,0.000355748428080868,3.138799166733773e-05
2017-10-16,0.00037130798679583637,0.000340608876777097,0.00034952120974739235,3.069911001873937e-05
2017-10-17,0.0003846438443475965,0.0003527569321123609,0.0003623429226995893,3.1886912235235606e-05
2017-10-18,0.00037412905564859896,0.00034322045622150245,0.0003524464523497763,3.090859942709651e-05
2017-10-19,0.0003644576757503634,0.00033431445610069774,0.0003433463481976994,3.0143219649665643e-05
2017-10-20,0.0003919181955215105,0.0003592270844402353,0.00036988452821028005,3.26911110812752e-05
2017-10-23,0.00038659964373618735,0.00035382244075441767,0.0003645579732033188,3.2777202981769686e-05
2017-10-24,0.00038344007933794726,0.0003505022683280879,0.00036139317530660577,3.293781100985934e-05
2017-10-25,0.0003750149256400669,0.00034321450028044706,0.0003534604474290837,3.180042535961983e-05
2017-10-26,0.0003716672545543024,0.0003400402285235727,0.00035008687364756986,3.162702603072971e-05
2017-10-27,0.000364770003560443,0.00033351121695804407,0.0003436176096733411,3.125878660239893e-05
2017-10-30,0.0005178592993655305,0.00047822540625646985,0.0004884592705112342,3.963389310906063e-05
2017-10-31,0.0005292996537895796,0.0004867381041248564,0.000499425841914257,4.2561549664723176e-05
2017-11-01,0.0005238506180232617,0.0004819420629452995,0.0004943900743011635,4.190855507796217e-05
2017-11-02,0.0005160509821494677,0.0004744401336101142,0.00048713012550929345,4.161084853935345e-05
2017-11-03,0.0005032325750476359,0.00046259835159583273,0.0004750677419314101,4.0634223451803126e-05
2017-11-06,0.0005289386530694074,0.000487518327604091,0.0004997188933902993,4.142032546531645e-05
2017-11-07,0.000518891560964133,0.0004784309223029579,0.0004902769957901,4.046063866117503e-05
2017-11-08,0.0005036878498033057,0.0004643737855845264,0.00047591463509302,3.931406421877931e-05
2017-11-09,0.0004935367407654155,0.0004551526764371665,0.0004663353223047453,3.838406432824903e-05
2017-11-10,0.00048389450385774883,0.0004458237146647386,0.00045705273775141205,3.8070789193010224e-05
2017-11-13,0.0004697264670065432,0.00043278655611664557,0.00044367929274328783,3.693991088989763e-05
2017-11-14,0.00045658035970676583,0.000420561142456243,0.00043126558380565845,3.601921725052284e-05
2017-11-15,0.00045722095622052804,0.00042150608700516754,0.0004320169903273946,3.57148692153605e-05
2017-11-16,0.0004598909811177672,0.00042400982862239416,0.00043437658887973246,3.588115249537302e-05
2017-11-17,0.0004822159534819627,0.00044368091600450647,0.00045475883496069296,3.853503747745622e-05
2017-11-20,0.0004720359912104838,0.0004342779945045829,0.0004451070238588106,3.775799670590089e-05
2017-11-21,0.00045828645690469677,0.0004214654041417589,0.0004321175391449863,3.682105276293788e-05
2017-11-22,0.0004809507625510622,0.00044311489978953985,0.0004533937575894558,3.783586276152233e-05
2017-11-24,0.00047230972497412904,0.00043476073255869563,0.00044532794230827327,3.75489924154334e-05
2017-11-27,0.00046015068365031777,0.00042327824404752743,0.0004338171526393812,3.6872439602790336e-05
2017-11-28,0.00044759601025004243,0.0004116642115471301,0.00042199999819318625,3.593179870291235e-05
2017-11-29,0.0004534650867549552,0.0004133375723782999,0.0004268116364291295,4.01275143766553e-05
2017-11-30,0.0004930577776109998,0.00045032846240235203,0.0004645072124200381,4.2729315208647734e-05
2017-12-01,0.0005055962370345948,0.00046217409588792746,0.0004760081080366791,4.342214114666737e-05
2017-12-04,0.0004935576703258785,0.0004515349425681949,0.0004646728039422554,4.202272775768361e-05
2017-12-05,0.0004932094097115464,0.00045137818182811794,0.00046445346962020013,4.183122788342842e-05
2017-12-06,0.0004802274009936087,0.0004394281131219772,0.00045215913389347025,4.0799287871631535e-05
2017-12-07,0.0004681772444719624,0.00042831983411244684,0.000440835139074094,3.985741035951554e-05
2017-12-08,0.00045669420239698047,0.00041795084069313115,0.0004299795860536298,3.874336170384932e-05
2017-12-11,0.00044917959346994275,0.00041072313398078306,0.00042276949761138534,3.845645948915969e-05
2017-12-12,0.0004646671725961181,0.0004256547474123753,0.0004375113321721338,3.901242518374281e-05
2017-12-13,0.00045303024062315437,0.00041492181164100474,0.00042655398671979987,3.810842898214963e-05
2017-12-14,0.00044024492494354586,0.0004033559985576476,0.00041452433038542983,3.688892638589828e-05
2017-12-15,0.000429659808211535,0.00039339178039799974,0.00040445725915488954,3.6268027813535274e-05
2017-12-18,0.0004461470441272094,0.0004087436014257375,0.0004197828095531788,3.7403442701471924e-05
2017-12-19,0.0004570725162325712,0.0004193824001638142,0.00043002053862719713,3.7690116068757036e-05
2017-12-20,0.000455607593967067,0.0004182629645288384,0.0004286518394121757,3.734462943822862e-05
2017-12-21,0.00044195269678778395,0.0004056105840969266,0.0004158052255619762,3.634211269085738e-05
2017-12-22,0.0004300458174564412,0.0003945356471482031,0.00040458818163257703,3.55101703082381e-05
2017-12-26,0.0004170874474251536,0.00038256949454139116,0.00039239806264910733,3.451795288376242e-05
2017-12-27,0.0004481682748392684,0.00041054345258476576,0.0004220665164496161,3.762482225450265e-05
2017-12-28,0.0004345579498546252,0.0003982141145016605,0.0004092472487505829,3.6343835352964685e-05
2017-12-29,0.00042266764753018393,0.0003874084549766694,0.00039802603745946034,3.5259192553514524e-05
2018-01-02,0.0004236067303168893,0.00038872229603512966,0.0003989136176426389,3.488443428175964e-05
2018-01-03,0.0004674084552771892,0.0004298921597070261,0.0004401833859316588,3.7516295570163096e-05
2018-01-04,0.0004676978142906181,0.0004290043115119545,0.0004403083017778068,3.869350277866361e-05
2018-01-05,0.000457712409029386,0.0004197109196966282,0.0004308286989828282,3.800148933275776e-05
2018-01-08,0.00046702290895063496,0.0004287016499841429,0.0004395246656676822,3.832125896649204e-05
2018-01-09,0.0004554786191556657,0.0004176988838067299,0.0004286651248730356,3.7779735348935815e-05
2018-01-10,0.00044237947300025996,0.0004055784691529345,0.0004163138501325865,3.680100384732544e-05
2018-01-11,0.00042978536045058194,0.00039400424890463864,0.0004044575479802787,3.57811115459433e-05
2018-01-12,0.0004313235600615315,0.00039521706236662283,0.0004057458542789639,3.6106497694908665e-05
2018-01-16,0.0004364981213584013,0.0004003173740355634,0.00041054121064683553,3.618074732283791e-05
2018-01-17,0.0004274292384503173,0.0003919720374854753,0.0004019835966672796,3.545720096484196e-05
2018-01-18,0.00045552015031663127,0.0004186021518829172,0.00042828410701596816,3.6917998433714096e-05
2018-01-19,0.0004420748281692971,0.00040592075821972566,0.00041563425926197437,3.6154069949571464e-05
2018-01-22,0.0004336833105605814,0.0003973462211030102,0.00040769815293969743,3.633708945757118e-05
2018-01-23,0.0004445195372896277,0.0004044607123146977,0.0004178931686328292,4.005882497492999e-05
2018-01-24,0.00043784714554482966,0.00039864885070331376,0.0004117310544066595,3.9198294841515894e-05
2018-01-25,0.00044614172254114356,0.00040630715677101773,0.0004195433934493322,3.983456577012583e-05
2018-01-26,0.00045344110200306307,0.00041210702369177835,0.0004264434162472964,4.1334078311284724e-05
2018-01-29,0.00047797258996873533,0.00043363728866043833,0.0004494367387980784,4.4335301308297e-05
2018-01-30,0.0004974572448780141,0.0004520263342151767,0.0004676432035690702,4.5430910662837406e-05
2018-01-31,0.0005024768843441736,0.00045695814757614075,0.00047219572813331413,4.551873676803285e-05
2018-02-01,0.0004891485398097433,0.00044537583043289055,0.0004596951589408466,4.3772709376852697e-05
2018-02-02,0.00048104581297312777,0.0004379168913488165,0.00045219156290614033,4.312892162431129e-05
2018-02-05,0.0006477878129609971,0.0005957607471016963,0.0006084439406982984,5.2027065859300715e-05
2018-02-06,0.000865218296739185,0.0007952367086093288,0.000813315411942241,6.998158812985622e-05
2018-02-07,0.0009537491083085135,0.000877227458836324,0.0008961082976195399,7.652164947218943e-05
2018-02-08,0.0009503320278025691,0.0008733469407415155,0.0008928379823331309,7.698508706105358e-05
2018-02-09,0.0010893546481046646,0.0010043143805327159,0.0010247577527456027,8.504026757194874e-05
2018-02-12,0.0010811788465284163,0.0009964877401262176,0.0010172393939077901,8.46911064021987e-05
2018-02-13,0.0011193294511571993,0.0010297897120531304,0.0010522814250700724,8.953973910406899e-05
2018-02-14,0.0010896195980218623,0.0010016553712768525,0.0010243177906755342,8.796422674500976e-05
2018-02-15,0.0010878388740558327,0.0010001785915244542,0.001022750717603996,8.766028253137854e-05
2018-02-16,0.001108484388008969,0.0010187862195528922,0.0010418625912197801,8.969816845607681e-05
2018-02-20,0.0010758112390444466,0.0009880702343416238,0.0010111667131641872,8.774100470282289e-05
2018-02-21,0.0010453308695449546,0.0009593556220129292,0.0009825051570175182,8.597524753202544e-05
2018-02-22,0.0010156434138382864,0.0009317334443515493,0.0009545925519035534,8.390996948673716e-05
2018-02-23,0.000987125402326691,0.0009050765018244872,0.0009277528452066371,8.204890050220377e-05
2018-02-26,0.0009964378260754912,0.0009144714272875313,0.0009366978114219717,8.196639878795984e-05
2018-02-27,0.000992844438883262,0.0009113622882457612,0.0009332482367603287,8.148215063750086e-05
2018-02-28,0.0009770860881962381,0.0008964454362642378,0.0009185505077126451,8.064065193200034e-05
2018-03-01,0.0009542010631002947,0.0008750237956281857,0.0008970568775038465,7.917726747210907e-05
2018-03-02,0.0009586275781257965,0.0008798126089329386,0.0009012652062066628,7.881496919285788e-05
2018-03-05,0.0009361008244249658,0.0008590141975139062,0.0008801412161058893,7.70866269110596e-05
2018-03-06,0.0009199841060308581,0.0008439996908290899,0.0008650952941469482,7.598441520176823e-05
2018-03-07,0.0008931144364669617,0.0008191229345686355,0.0008398480855070776,7.399150189832621e-05
2018-03-08,0.0008696490447983518,0.0007970232871327519,0.0008177188615685542,7.262575766559985e-05
2018-03-09,0.000850658429171907,0.0007796178273011845,0.0007998017725137595,7.10406018707225e-05
2018-03-12,0.0008702008084068046,0.0007987904469251326,0.0008183479436745714,7.141036148167201e-05
2018-03-13,0.0008489310622868478,0.0007787320614864913,0.0007983016111832475,7.019900080035648e-05
2018-03-14,0.0008383385167555946,0.000769257468291704,0.0007884895417400922,6.908104846389059e-05
2018-03-15,0.0008174170215014204,0.0007497030038519606,0.0007687428168883949,6.771401764945977e-05
2018-03-16,0.0007926831926692458,0.00072690058347607,0.0007454813308645905,6.578260919317574e-05
2018-03-19,0.0007696299666566867,0.0007056228328573603,0.0007238011004760752,6.400713379932648e-05
2018-03-20,0.0007918538468619452,0.0007273185686181402,0.000745070942338321,6.453527824380495e-05
2018-03-21,0.0007684517627693746,0.0007056109097769545,0.0007230654012432747,6.284085299242017e-05
2018-03-22,0.0007703531065920634,0.0007054844195559343,0.0007243933859928445,6.48686870361291e-05
2018-03-23,0.000824750767484527,0.0007567873652714568,0.0007760721988931551,6.796340221307013e-05
2018-03-26,0.000880970656536822,0.0008108012878210357,0.0008292600921697231,7.016936871578634e-05
2018-03-27,0.001026377437813479,0.0009478001656548002,0.0009655470424419014,7.857727215867887e-05
2018-03-28,0.001071587033047628,0.0009902361751223817,0.0010086043215162459,8.135085792524625e-05
2018-03-29,0.0010483366210228076,0.0009676061397614814,0.0009867548811333306,8.073048126132614e-05
2018-04-02,0.0010379879419074238,0.0009574495746262067,0.0009772558021933647,8.053836728121706e-05
2018-04-03,0.0010600080592696192,0.0009773109299727229,0.0009987471111487973,8.269712929689639e-05
2018-04-04,0.0010432100183402028,0.0009615335724480112,0.0009829219463082964,8.167644589219159e-05
2018-04-05,0.0010384274880524246,0.0009569685637602008,0.0009782715464637063,8.145892429222378e-05
2018-04-06,0.0010125972412484304,0.000932715423315164,0.0009539148648757936,7.988181793326633e-05
2018-04-09,0.0010527533156193779,0.0009709217674502816,0.000991655775313971,8.183154816909625e-05
2018-04-10,0.001027094163665096,0.0009466116762422415,0.0009674330508622595,8.048248742285435e-05
2018-04-11,0.0010370886130274216,0.0009563492190196888,0.0009769563405452666,8.073939400773283e-05
2018-04-12,0.0010087978466028324,0.0009297038829766749,0.0009503152006423952,7.909396362615752e-05
2018-04-13,0.0009902040404933463,0.0009123716423888432,0.0009328407293782152,7.783239810450304e-05
2018-04-16,0.0009619210139424552,0.000885669236917824,0.0009062118202335916,7.625177702463121e-05
2018-04-17,0.0009397340131884271,0.0008650634740494184,0.0008853243620682728,7.467053913900871e-05
2018-04-18,0.0009420444007039455,0.0008677825175343043,0.0008877796361157998,7.42618831696412e-05
2018-04-19,0.0009137481222562366,0.0008413452828992033,0.0008611116356027397,7.240283935703337e-05
2018-04-20,0.0009247599688671758,0.0008492126728068937,0.0008706595760323248,7.554729606028211e-05
2018-04-23,0.0009747289025480864,0.0008928989588675462,0.0009167445248637132,8.182994368054024e-05
2018-04-24,0.0009455892928608145,0.0008662617051771063,0.0008893407226129027,7.932758768370825e-05
2018-04-25,0.0009527464429991109,0.0008737695377042708,0.0008963242579019516,7.89769052948401e-05
2018-04-26,0.0009248051360526221,0.0008480840651197923,0.000870025380704739,7.672107093282979e-05
2018-04-27,0.0009207972554502034,0.0008443287807874856,0.000866645468412009,7.646847466271777e-05
2018-04-30,0.0008979650088754565,0.0008229097792964666,0.0008450660266131866,7.505522957898991e-05
2018-05-01,0.0008886326484128498,0.0008118634226265528,0.0008361023104227754,7.676922578629696e-05
2018-05-02,0.0008872214639560857,0.0008106485381276675,0.0008346307907651618,7.657292582841817e-05
2018-05-03,0.0009292038221623843,0.0008409032799885193,0.000873630582581225,8.830054217386497e-05
2018-05-04,0.0009013152977026193,0.000817465725954965,0.0008474034943005876,8.38495717476542e-05
2018-05-07,0.0009478930632429263,0.0008630396370622159,0.0008911988526797954,8.485342618071037e-05
2018-05-08,0.0009244791397968663,0.0008427657904711856,0.0008692170799963144,8.171334932568076e-05
2018-05-09,0.0008971010176516362,0.0008184601789340877,0.0008434769470020848,7.864083871754848e-05
2018-05-10,0.0008832000993101994,0.0008063394383557644,0.0008303523959242486,7.686066095443495e-05
2018-05-11,0.0008740125413721837,0.0007988030013448067,0.0008216670583062532,7.5209540027377e-05
2018-05-14,0.0008485620995830678,0.0007756695672585214,0.0007977276263463188,7.289253232454639e-05
2018-05-15,0.0008230688231887252,0.0007525762468769115,0.0007737635452261061,7.049257631181372e-05
2018-05-16,0.0008108561309202904,0.0007418824425797698,0.0007623134754941654,6.89736883405206e-05
2018-05-17,0.0007929225683179582,0.0007257818012669957,0.0007454607892928523,6.71407670509625e-05
2018-05-18,0.0007711504206832863,0.0007059462624388817,0.0007250023024393191,6.520415824440469e-05
2018-05-21,0.0007501422725511428,0.0006868103878089235,0.0007052653983181582,6.333188474221929e-05
2018-05-22,0.0007354729984100588,0.000673419201638119,0.000691409153843606,6.205379677193972e-05
2018-05-23,0.000714045626598311,0.0006537955788256292,0.0006712542601535222,6.0250047772681726e-05
2018-05-24,0.0006988375104541829,0.0006400025056009915,0.0006570148133083379,5.8835004853191445e-05
2018-05-25,0.000677962626375669,0.0006208572224500097,0.0006373820662224783,5.710540392565931e-05
2018-05-29,0.0006581005717235064,0.0006025564448945855,0.0006186995841033385,5.554412682892088e-05
2018-05-30,0.0006514272467496394,0.0005956707192052928,0.0006122340978190533,5.5756527544346545e-05
2018-05-31,0.0006494942177857187,0.0005924824981874527,0.0006102673944866695,5.7011719598266e-05
2018-06-01,0.0006333138147585121,0.0005778971921989673,0.0005950226321377587,5.5416622559544795e-05
2018-06-04,0.000653462716360004,0.0005977858126286675,0.0006140744692302812,5.5676903731336565e-05
2018-06-05,0.0006439958857220049,0.0005894725551265763,0.0006052387552236473,5.452333059542864e-05
2018-06-06,0.0006280049241159583,0.0005747921862506984,0.0005901987739780249,5.321273786525985e-05
2018-06-07,0.0006175367279581364,0.0005651044591102543,0.0005803326732001828,5.243226884788204e-05
2018-06-08,0.0006036659879129956,0.0005523166700581711,0.0005673936256553666,5.1349317854824505e-05
2018-06-11,0.000590528717776327,0.0005397382007300584,0.0005549943878452425,5.079051704626853e-05
2018-06-12,0.0005735477807980874,0.000524266779759832,0.0005390415500764345,4.92810010382554e-05
2018-06-13,0.0005599466949706311,0.0005120494955555534,0.0005262853477900213,4.7897199415077745e-05
2018-06-14,0.0005477704408142755,0.0005008324249437884,0.0005147955990158774,4.6938015870487165e-05
2018-06-15,0.000539433379415054,0.0004930563671829009,0.0005071192971186892,4.637701223215312e-05
2018-06-18,0.0005304771179790228,0.000484916400591846,0.000498660666411022,4.5560717387176835e-05
2018-06-19,0.0005147942002987351,0.0004707147204926741,0.00048391281037162026,4.407947980606102e-05
2018-06-20,0.0005173501180738305,0.00047276044300905074,0.00048620463525573274,4.458967506477978e-05
2018-06-21,0.0005071632186997338,0.00046365502149941796,0.0004766994419957612,4.3508197200315855e-05
2018-06-22,0.0005041910966135854,0.00046125827559031926,0.00047395010501591876,4.293282102326611e-05
2018-06-25,0.0004901420196786072,0.0004483584063327897,0.0004607428870538578,4.178361334581754e-05
2018-06-26,0.0005483379892319423,0.0005034865404333615,0.0005159604265873638,4.485144879858081e-05
2018-06-27,0.0005425991834023447,0.0004978254760491865,0.0005104548465647899,4.477370735315816e-05
2018-06-28,0.0005461809450427968,0.0005007999040905503,0.0005140630179709277,4.538104095224652e-05
2018-06-29,0.0005411228078162647,0.0004965329062185828,0.0005093406991620283,4.458990159768197e-05
2018-07-02,0.0005256355664690287,0.00048220864311024206,0.0004947687878133561,4.342692335878662e-05
2018-07-03,0.0005213479408349122,0.0004782518941086406,0.0004906758489361371,4.309604672627157e-05
2018-07-05,0.0005358557966971208,0.0004917323181166923,0.0005042797920994991,4.412347858042851e-05
2018-07-06,0.0005410464919389795,0.0004969091839401151,0.0005092656637587299,4.413730799886434e-05
2018-07-09,0.0005594196530827508,0.0005146834779797327,0.0005266853091467627,4.4736175103018104e-05
2018-07-10,0.0005670916108678182,0.0005218201587000559,0.0005337624297853911,4.5271452167762265e-05
2018-07-11,0.000551231519132624,0.0005067771293934108,0.0005188180110970214,4.445438973921321e-05
2018-07-12,0.0005519745836653085,0.0005072111877804814,0.0005193478792358167,4.4763395884827055e-05
2018-07-13,0.0005789421918196451,0.0005330119938050025,0.0005448694995708522,4.593019801464257e-05
2018-07-16,0.0005615564777298329,0.000516652103057044,0.0005285053315274309,4.4904374672788904e-05
2018-07-17,0.0005452103416826378,0.0005013477497378714,0.0005131254989555148,4.3862591944766405e-05
2018-07-18,0.0005333404866810636,0.0004902700625422325,0.0005019866107555179,4.307042413883113e-05
2018-07-19,0.0005197431157505488,0.00047731534514647116,0.0004891615716876775,4.2427770604077666e-05
2018-07-20,0.0005111776980614483,0.00046833957497509723,0.0004810705850223236,4.2838123086351074e-05
2018-07-23,0.0004961035516001851,0.0004546143624532609,0.0004668778212076973,4.148918914692422e-05
2018-07-24,0.0004822161466841048,0.00044197681953905,0.00045382103370969734,4.023932714505477e-05
2018-07-25,0.00047543678044760095,0.0004359051939855062,0.00044738559368914555,3.9531586462094746e-05
2018-07-26,0.0004902605150420956,0.0004503037159809446,0.00046151294160939237,3.995679906115102e-05
2018-07-27,0.0004936255034153899,0.0004531546659296378,0.00046510566242762984,4.0470837485752104e-05
2018-07-30,0.0005161564772289711,0.00047463473459886463,0.0004862358096104124,4.152174263010648e-05
2018-07-31,0.0005192248807333778,0.0004777383567419549,0.0004894024543874605,4.1486523991422926e-05
2018-08-01,0.0005102895547575745,0.0004694765040556574,0.00048104444438798997,4.081305070191717e-05
2018-08-02,0.0006586242323362154,0.0005881757210747779,0.0006206123403051732,7.044851126143746e-05
2018-08-03,0.0006854200732690058,0.0006166178641418837,0.0006461637760548107,6.880220912712216e-05
2018-08-06,0.0006676477426514773,0.0006025684791940812,0.0006293111074506232,6.50792634573961e-05
2018-08-07,0.000652306696904691,0.0005905077336503717,0.0006147911063862731,6.179896325431936e-05
2018-08-08,0.0006381590932695013,0.0005785299676259883,0.0006014462711670235,5.962912564351302e-05
2018-08-09,0.0006188641387631954,0.0005623905476382716,0.0005832606139153576,5.6473591124923776e-05
2018-08-10,0.0006028067418658508,0.0005487116452588227,0.0005681528853006029,5.409509660702803e-05
2018-08-13,0.0005951279888203086,0.0005419955716726537,0.0005606602777496853,5.313241714765486e-05
2018-08-14,0.0005807031561065944,0.0005291495487684835,0.0005470169322288761,5.155360733811087e-05
2018-08-15,0.0005720658918847712,0.0005216230081180382,0.0005386817895687292,5.0442883766733016e-05
2018-08-16,0.0005736759968595036,0.0005220397435249011,0.0005399940354976851,5.1636253334602514e-05
2018-08-17,0.0005746847075029118,0.0005235861247485097,0.0005407616969239464,5.10985827544021e-05
2018-08-20,0.000576528242284565,0.0005255366493815373,0.0005426394108262714,5.0991592903027686e-05
2018-08-21,0.000563938449887193,0.0005143281181820989,0.0005308225500079488,4.961033170509412e-05
2018-08-22,0.000548752096889316,0.0005007995676842273,0.0005165075121693784,4.795252920508869e-05
2018-08-23,0.000533373792460372,0.00048710025544557926,0.0005020362059362834,4.6273537014792764e-05
2018-08-24,0.000517747483149072,0.00047313715137397335,0.0004873222381771902,4.4610331775098654e-05
2018-08-27,0.0005148473708097999,0.00047031877072659816,0.0004844605960414593,4.452860008320172e-05
2018-08-28,0.0005195407710484995,0.00047486886566311864,0.000488709009790122,4.4671905385380904e-05
2018-08-29,0.000507356735414992,0.00046392271889871895,0.0004772757563943616,4.3434016516273014e-05
2018-08-30,0.0005186151616354289,0.0004751469235314292,0.0004879409207975374,4.3468238103999744e-05
2018-08-31,0.0005096508240853598,0.0004660732954296681,0.0004794736210844734,4.35775286556917e-05
2018-09-04,0.0005013136731734213,0.00045844977616213265,0.0004716923953049702,4.2863897011288625e-05
2018-09-05,0.0004886712423930782,0.0004467885935671704,0.00045980094096660504,4.188264882590785e-05
2018-09-06,0.000492080922141149,0.00044992752179318475,0.00046313203143312373,4.215340034796427e-05
2018-09-07,0.0005007129076536586,0.0004586552429247071,0.0004713880193271738,4.205766472895148e-05
2018-09-10,0.0004908668741967599,0.00044989989456187994,0.00046213829968386536,4.096697963487992e-05
2018-09-11,0.0004873646358664759,0.00044563092403108486,0.0004589212298619002,4.173371183539105e-05
2018-09-12,0.0005117187944244453,0.00046890224211407514,0.0004822029487140483,4.281655231037012e-05
2018-09-13,0.0005046650602222734,0.00046262448224155726,0.0004756684797512257,4.2040577980716155e-05
2018-09-14,0.0005319866841884775,0.0004891598580183573,0.0005015810112063709,4.2826826170120204e-05
2018-09-17,0.0005226176569505326,0.0004805387453618928,0.0004928460165757935,4.207891158863978e-05
2018-09-18,0.0005617915811334115,0.0005181908940624339,0.0005300616601759118,4.360068707097767e-05
2018-09-19,0.0005548134192289589,0.000510750111583016,0.000523229743076896,4.40633076459429e-05
2018-09-20,0.0005381499270263202,0.0004952704097119338,0.0005075063759349049,4.287951731438643e-05
2018-09-21,0.000544153311380633,0.0004999560346081777,0.0005127442964034301,4.4197276772455266e-05
2018-09-24,0.0005357107188657072,0.0004923384025008424,0.000504862641418714,4.3372316364864824e-05
2018-09-25,0.0005313488505485736,0.00048751810596335933,0.0005008142861786199,4.383074458521425e-05
2018-09-26,0.0005173655219272977,0.0004747433883532624,0.0004876566606248111,4.262213357403532e-05
2018-09-27,0.0005061739158863744,0.0004644087322211304,0.00047708931202409264,4.1765183665244015e-05
2018-09-28,0.0005183826734929302,0.0004765196030550108,0.000488849292820051,4.186307043791944e-05
2018-10-01,0.0005031872541283815,0.0004625603218499526,0.00047452929479554275,4.062693227842892e-05
2018-10-02,0.0004924472193125345,0.0004526614699584016,0.0004643373906054691,3.9785749354132917e-05
2018-10-03,0.0004819292987335652,0.0004426440835273851,0.00045448187489590297,3.9285215206180093e-05
2018-10-04,0.00047483654266468876,0.00043620509107660145,0.00044792108960528315,3.863145158808731e-05
2018-10-05,0.0005202701950078589,0.00047819113504818,0.0004904565548716474,4.207905995967892e-05
2018-10-08,0.000534610133252547,0.0004920494659047119,0.0005039489996808956,4.256066734783517e-05
2018-10-09,0.0005215590832941604,0.0004797711643315452,0.000491660785213881,4.1787918962615204e-05
2018-10-10,0.0005162970286441426,0.0004745216494539279,0.0004867996545393577,4.177537919021468e-05
2018-10-11,0.0008223001474612554,0.000761869583171338,0.0007735396971582312,6.043056428991741e-05
2018-10-12,0.000841372643353338,0.0007767678352322456,0.000791060231192569,6.46048081210924e-05
2018-10-15,0.0009072379004820213,0.0008380618268061264,0.0008531708623013843,6.917607367589492e-05
2018-10-16,0.0009043656403447498,0.0008343484512512779,0.0008504562894696314,7.001718909347191e-05
2018-10-17,0.0009562002379070794,0.0008824506932624249,0.0008993914911933795,7.374954464465448e-05
2018-10-18,0.0009277289123017284,0.0008550247901438303,0.0008726046187819624,7.27041221578981e-05
2018-10-19,0.0009540175446927505,0.0008797047503852968,0.0008974688134700103,7.431279430745368e-05
