step,date,w_rv_lag_1,w_rv_lag_5,w_rv_lag_21,w_abs_ret_lag1
1080,2019-05-21,0.0004521155361173777,0.0011992033963250097,-3.987407490707987e-05,0.0007238438582081984
1085,2019-05-29,0.0003755392142651987,0.001089574889621558,3.3960260222949105e-05,0.0006607176547262851
1090,2019-06-05,0.0004721475057800738,0.0005431403686651597,0.0004954490028056487,0.0010878421822000778
1095,2019-06-12,0.0003809474797782002,0.000983507735012942,0.0007542678825902695,0.0009891120298631021
1100,2019-06-19,0.0002626870622124344,0.0007720031250525303,0.0007532929930291859,0.0007870083982905021
1105,2019-06-26,0.0001486443475140604,0.0005645373134160017,0.0007242613734350062,0.0005544953860964057
1110,2019-07-03,8.90901462364631e-05,0.0004268272663277177,0.0006689192874877689,0.00045633397277133387
1115,2019-07-11,3.744417313234156e-05,0.00030274390327225047,0.0005068460932378276,0.0003798701923080277
1120,2019-07-18,1.0293366674652643e-05,0.00021397010175283984,0.00037909538794777674,0.00031409270237458777
1125,2019-07-25,-7.168234708962582e-05,1.9132033288825085e-05,0.0001365902173395699,0.00021791738714850952
1130,2019-08-01,-0.00017195285757936403,-0.00011761780041893432,-0.00010774869803951082,9.726446008298527e-05
1135,2019-08-08,-0.0003045828704865948,0.00026465815033325087,-0.001156610704186709,0.00037590569476023535
1140,2019-08-15,-0.0002765363627669944,0.0014218193234179159,-0.0006193064533307635,0.0007849155684891081
1145,2019-08-22,8.529322328744618e-05,0.0018200267488909109,-2.493664396343902e-05,0.0009533452744237564
1150,2019-08-29,-0.00018986683918921515,0.0017095702099129584,0.0014315754474013313,0.0007142634605098104
1155,2019-09-06,-0.00021050078262877786,0.0014213597947181835,0.0018816142899097782,0.000641320938329856
1160,2019-09-13,-0.00019416221718638167,0.001250564181419816,0.001708418016212728,0.0005258301711071706
1165,2019-09-20,-0.00019988592266906316,0.0010110219511829152,0.0015111799384641958,0.00038293679454971997
1170,2019-09-27,-0.0002010745779299135,0.0007050273091159315,0.0012437778164849814,0.00037543733787220315
1175,2019-10-04,-0.00011951427019454187,0.0005612504678705345,0.0007898641920462099,0.0005861970657135871
1180,2019-10-11,-7.086921761350363e-05,0.000585989320559986,0.000491973471464058,0.0006838556563467991
1185,2019-10-18,-7.624895017459969e-05,0.00047103294479969033,0.0003709859455938987,0.000618519137717666
1190,2019-10-25,-0.0001440381543573616,0.00027195051507120864,0.00027182803961756086,0.0004827805704961758
1195,2019-11-01,-0.000177687926941755,0.00013406619204942523,0.00016953093419665857,0.0004226358342317648
1200,2019-11-08,-0.00018388021536001366,7.358912275051627e-05,0.00010730870027034178,0.0003149358351172706
1205,2019-11-15,-0.00018906562186239083,1.1160192753789873e-05,3.4791381979352485e-05,0.00022063324602236914
1210,2019-11-22,-0.00018225311540161535,-2.0340913277426247e-05,-6.035233620890114e-06,0.00016016420068305532
1215,2019-12-02,-0.00025246859349440694,-0.00018924191731499012,-0.0002611554598266955,7.674129320485852e-05
1220,2019-12-09,-0.000300073774328978,-0.0002555197343679271,-0.00039295299249990227,1.4498533989080044e-05
1225,2019-12-16,-0.00033198678982197886,-0.00031945938650876414,-0.00046632796426092176,-3.810995400749747e-05
1230,2019-12-23,-0.0003157137014837798,-0.000304493246911329,-0.00043595524673892586,-7.624860797458197e-05
1235,2019-12-31,-0.00031631367282296995,-0.0003381934567038617,-0.0004453081923201588,-9.601171135283673e-05
1240,2020-01-08,-0.00039695616463771645,-0.0005195718074250481,-0.0006551878841409902,-0.00011409145594320403
1245,2020-01-15,-0.00042196677196844475,-0.0005353343222067688,-0.0006887669643513188,-0.00014731444160974623
1250,2020-01-23,-0.00042774462759074427,-0.0005144671386171872,-0.0006572184396675518,-0.00018820114357627254
1255,2020-01-30,-0.0006685594049915595,-0.0009198106097025753,-0.000961957446173185,-0.000338342350123443
1260,2020-02-06,-0.0003363549154802235,-0.0003051644659405951,-0.0012160671006205526,5.4986694710120036e-05
