step,date,w_rv_lag_1,w_rv_lag_5,w_rv_lag_21,w_abs_ret_lag1
1505,2021-01-27,0.0013961837404052326,0.0015974461975351026,0.0023612773420303764,0.0028627743921842805
1510,2021-02-03,0.0006823986226195612,0.00246717668076147,0.00278134276788516,0.0018223319298303227
1515,2021-02-10,0.00040649692191105466,0.002408067113237188,0.0026881821793035628,0.0013710401261185518
1520,2021-02-18,0.000153328610290351,0.0016343638152342438,0.0023728962607228346,0.0009005695793022784
1525,2021-02-25,-0.0005760373748107732,0.0008086070921604121,0.001879954848798525,-0.00012693696298531187
1530,2021-03-04,0.0030073844301225904,0.0019895368890761383,0.0012970578195646133,0.0035803237900363504
1535,2021-03-11,0.0022943561080177644,0.0050813756939837775,0.0014321235789360863,0.003487890866419486
1540,2021-03-18,0.0017062041530212498,0.0046809611711394646,0.0026685856955671514,0.0031309308951170244
1545,2021-03-25,0.0021615235165680707,0.004158802048851221,0.0033417880528017934,0.003642771476942527
1550,2021-04-01,0.0017323697691805065,0.0033694992304045867,0.0032644888407062076,0.002956195481485609
1555,2021-04-09,0.0013288272977469225,0.0023653039519491333,0.0029527788202581705,0.0026642836443954297
1560,2021-04-16,0.001215154778915104,0.0018250056582268907,0.0020945004496866287,0.0028348120627751518
1565,2021-04-23,0.0008067631645919465,0.0012747940995208645,0.0014345846683819791,0.0021839384207417963
1570,2021-04-30,0.0005737753532829472,0.0008905651202975514,0.0010139926305332407,0.0017691073396297107
1575,2021-05-07,0.0004553601268979944,-0.00022847339387360713,-0.0001446344843047962,0.0018966027992294828
1580,2021-05-14,0.0005155388948094591,-0.00021786566826167072,-0.001302861276601474,0.0023223758418512365
1585,2021-05-21,0.00019900560978214796,-0.00031595913105715025,-0.001610945414397191,0.0018930419790070424
1590,2021-05-28,0.00010207161455804302,-0.00043930743739014705,-0.0015617005662145178,0.001582510704806111
1595,2021-06-07,-0.0001609725915705667,-0.0008446808737435378,-0.0016203038320009018,0.001124919455315593
1600,2021-06-14,-0.00047806292660993225,-0.0012632025345951188,-0.002046839523803797,0.0007431269794518921
1605,2021-06-21,-0.000602961686458901,-0.0013150831178218984,-0.002180261115898637,0.0005291269392307629
1610,2021-06-28,-0.0006524649428114819,-0.001285283623611216,-0.002108039802016095,0.0003287161671445566
1615,2021-07-06,-0.0009407129282864182,-0.0015987750677480775,-0.0023458299834737428,-0.00014840676393868362
1620,2021-07-13,-0.0008387053203802205,-0.00167751452416257,-0.0024719791095138203,9.388384808453655e-05
1625,2021-07-20,-0.0015749822200150589,-0.002437224080511121,-0.003534680596508351,-0.00041729544727272573
1630,2021-07-27,-0.0014798185633109252,-0.002121219237793535,-0.0033461682051459914,-0.00034324578478508023
1635,2021-08-03,-0.0014497165079601167,-0.002001991599986147,-0.0030355001303444093,-0.0005064581350385688
1640,2021-08-10,-0.001233365382397253,-0.0016979617263246545,-0.0026189846936920573,-0.0004126908507496204
1645,2021-08-17,-0.001262239953535165,-0.0019172784320673907,-0.0026229246839215713,-0.0004793460901065
1650,2021-08-24,-0.001260806740998859,-0.0020655155351438155,-0.002823010485524104,-0.0003141508793373128
1655,2021-08-31,-0.0016786022256712334,-0.002509449458583416,-0.003203495336445826,-0.0007287716505853728
1660,2021-09-08,-0.0016478198346107115,-0.0023183654606005796,-0.003033255573373019,-0.0007648811390011533
1665,2021-09-15,-0.0017722291412314262,-0.0028171875431319262,-0.0033259448249368787,-0.0006605430490518951
1670,2021-09-22,-0.0019208765824195444,-0.0027420230329241934,-0.0034209301852311923,-0.0008761185892006056
1675,2021-09-29,-0.0021040378189388334,-0.002741687904088483,-0.003299456645033249,-0.001307837278785285
1680,2021-10-06,-0.0021900810154976995,-0.0028739630389548795,-0.0033684486211636474,-0.00123182643066747
1685,2021-10-13,-0.0019531013218687854,-0.0025431918768007594,-0.0029770778946758983,-0.001098700695672641
1690,2021-10-20,-0.0019823955900398656,-0.0027895917597776407,-0.003003956032854998,-0.0010513842105960472
1695,2021-10-27,-0.001704344654913509,-0.002392234270443381,-0.002581751895630847,-0.0008857087685349371
1700,2021-11-03,-0.0020209611270001118,-0.0028983130484704664,-0.002903894188847627,-0.0012620801019816528
1705,2021-11-10,-0.0019569009378059654,-0.0028032556550732705,-0.002754513587487805,-0.0012622038138813793
1710,2021-11-17,-0.0018314781392926858,-0.0026932590447247195,-0.002687761359053028,-0.0011788999111927388
1715,2021-11-24,-0.0020327236396431073,-0.00291954605564085,-0.003037976192956631,-0.0012062332867899927
1720,2021-12-02,-0.0012461759796890475,-0.003043348686819655,-0.0039715930641674784,-0.0006425945445801157
1725,2021-12-09,-0.0017465932156289425,-0.0023407073314293497,-0.004327129496174894,-0.0004865778253727328
1730,2021-12-16,-0.002308789728812785,-0.0005652345805582841,-0.0036366065510610255,-0.00018852911860529933
1735,2021-12-23,-0.0020829414468377895,8.549107691645886e-05,-0.0028536032986395906,-0.0001828800295411413
1740,2021-12-31,-0.001971516266788676,0.0001977768149891127,-0.0022364684707713673,-0.00014161283170466244
1745,2022-01-07,-0.0018032231311406997,-0.0010521558632161016,-0.001658342657078637,0.00017507598537600658
1750,2022-01-14,-0.0017679197307895436,-0.0010092556370220021,-0.0015248540936100379,4.8609543915342936e-05
