step,date,w_rv_lag_1,w_rv_lag_5,w_rv_lag_21,w_abs_ret_lag1
1025,2019-03-04,0.0008797035067921808,0.0019362961255978094,0.0025092771030918127,0.0009439149695782039
1030,2019-03-11,0.0007646680954938672,0.0016321314607441154,0.0021199835921261543,0.0008617256132013815
1035,2019-03-18,0.0006825626617752536,0.0014246539949095969,0.0018310448446702322,0.0007798357310170511
1040,2019-03-25,0.0005130695964192604,0.0010937218268130394,0.0014557884704698904,0.0005202630029649445
1045,2019-04-01,0.00045309597642451935,0.000998908243970059,0.0012254281278345027,0.00047591848405566765
1050,2019-04-08,0.00039008308834421795,0.0008625620703141103,0.001062302052240519,0.0004026282624540882
1055,2019-04-15,0.0003230128686296306,0.000718089193785366,0.0009059301053867527,0.00032880147446792625
1060,2019-04-23,0.0002564391620650322,0.0005819415650980482,0.0007610130284133315,0.00024187605152354373
1065,2019-04-30,0.00021415258953216026,0.0004896678627631638,0.0006421351568067135,0.00019586090068305026
1070,2019-05-07,0.00018903433963951143,0.00026983987873641053,0.00032025350188179263,0.0003095623751777225
1075,2019-05-14,-3.7383117911658964e-05,0.0002958279145337104,-2.6079364900409207e-05,4.581134617283754e-05
1080,2019-05-21,1.3046877059773408e-05,0.0004584472643390883,-4.3252350103722514e-05,0.00014555992915995077
1085,2019-05-29,2.702672391535708e-05,0.00036193085890514536,-1.778307242890217e-05,0.00022655962009772903
1090,2019-06-05,0.00019911499758534437,0.00024376706602125548,0.00013784384973694583,0.0006125964846427579
1095,2019-06-12,0.00021818589282260998,0.00030353596127565154,0.00018299476759269355,0.0006091924131555751
1100,2019-06-19,0.00014990430071873436,0.0001875442498656524,0.0001640794741069677,0.0004541587179918452
1105,2019-06-26,0.00011098725679324341,9.415857000148952e-05,0.00012995135149222175,0.0003884186053345092
1110,2019-07-03,6.689065621638373e-05,6.3226529647957295e-06,6.970513944886124e-05,0.0003351403362245185
1115,2019-07-11,4.832191658341102e-05,-1.8300428397244525e-05,2.0989620732203243e-05,0.00029277269325752496
1120,2019-07-18,1.1015712749513144e-05,-7.109254257837104e-05,-4.480176869302515e-05,0.00021079073599592223
1125,2019-07-25,-1.8836462162936075e-05,-0.00012991182546648168,-0.00012788087210679921,0.00018176263948899098
1130,2019-08-01,-0.0001144832941149365,-0.00023360947111895143,-0.0002835101443046097,4.2138772576481775e-05
1135,2019-08-08,3.861903452235404e-05,0.0002518251503463532,-0.0009779254175642932,0.0008654408140545016
1140,2019-08-15,0.0002864071666803633,0.0013161303774871143,-0.0002563162157562467,0.0014466325784028696
1145,2019-08-22,0.0006000817873737557,0.0016077660373891604,0.00022432845728726013,0.0015510434419927495
1150,2019-08-29,0.00040986532446470053,0.0015352632153191467,0.0013303788301947566,0.001362203170169118
1155,2019-09-06,0.00034119634807345585,0.0013283714022736433,0.0014885943730202646,0.001149360295080093
1160,2019-09-13,0.00030780558686788,0.001179339014028721,0.001347501052170754,0.000985788516209891
1165,2019-09-20,0.0002755923294485873,0.0010231790498433165,0.0012015846797972637,0.0008501727242554365
1170,2019-09-27,0.00022925294267124067,0.0008444833882802855,0.0010444569809615733,0.0007261271896473634
1175,2019-10-04,0.00031122373152949167,0.0006168480363913203,0.0006415437417728782,0.0008587613767419421
1180,2019-10-11,0.0003756022533741875,0.0007806903074780174,0.0004354993431254686,0.00098627343465217
1185,2019-10-18,0.00033860364786552136,0.0007006748421622821,0.0003749394199033503,0.0008949361407670645
1190,2019-10-25,0.0002768872611830542,0.0005823769839781918,0.0003290816536543645,0.0007599579921325135
1195,2019-11-01,0.00020046114684117754,0.00043175231511610225,0.0002750044569874683,0.0006110544801581578
1200,2019-11-08,0.0001622586744675298,0.00035562505895010975,0.00021840593348279277,0.0005092122062639313
1205,2019-11-15,0.00011521020270759484,0.0002651692783015588,0.00012893901776403756,0.00039558364848412753
1210,2019-11-22,9.074666699028442e-05,0.0002148281648152445,8.862933073709194e-05,0.0003273682031776033
1215,2019-12-02,2.572459396762356e-05,0.00010078539304011322,-4.991689949177855e-05,0.00024164103400673573
1220,2019-12-09,-1.3495087825344233e-05,2.4917445342348884e-05,-0.00016352614293585021,0.00021679587432306448
1225,2019-12-16,-4.64573797076876e-05,-3.0074083007656216e-05,-0.00021916742291477306,0.00015786767921466437
1230,2019-12-23,-5.7844645284752204e-05,-4.316285889511422e-05,-0.00021018192177927009,0.00010616053423018034
1235,2019-12-31,-7.422021670535028e-05,-7.598526571017176e-05,-0.0002167196852985671,7.067205359149473e-05
1240,2020-01-08,-0.00012490929636097128,-0.00016501646000041691,-0.00029528640991718767,3.7909395368990726e-05
1245,2020-01-15,-0.00014126482747426808,-0.0001837521484917857,-0.0003156809498995147,2.2471055821201372e-05
1250,2020-01-23,-0.00016016988941689483,-0.00019330980095161947,-0.0003161608900273958,-2.6695119574437596e-05
1255,2020-01-30,-0.000300147064402488,-0.00041773910213519405,-0.0005300137544001583,-0.00019525038129853046
1260,2020-02-06,-3.950271648936956e-05,-2.6810965280388108e-06,-0.0007229553427853585,6.831032610318866e-07
