date,F_stat,p_value,significant
2016-12-09,0.2911,0.59,False
2016-12-12,0.3021,0.583,False
2016-12-13,0.303,0.5825,False
2016-12-14,0.3073,0.5798,False
2016-12-15,0.2297,0.6322,False
2016-12-16,0.1619,0.6878,False
2016-12-19,0.0749,0.7845,False
2016-12-20,0.0903,0.764,False
2016-12-21,0.0912,0.7629,False
2016-12-22,0.0723,0.7883,False
2016-12-23,0.1125,0.7376,False
2016-12-27,0.1136,0.7363,False
2016-12-28,0.109,0.7416,False
2016-12-29,0.1019,0.7499,False
2016-12-30,0.0929,0.7608,False
2017-01-03,0.0947,0.7585,False
2017-01-04,0.0521,0.8196,False
2017-01-05,0.0493,0.8244,False
2017-01-06,0.018,0.8934,False
2017-01-09,0.0392,0.8431,False
2017-01-10,0.021,0.8848,False
2017-01-11,0.0221,0.8818,False
2017-01-12,0.0028,0.9577,False
2017-01-13,0.0031,0.9558,False
2017-01-17,0.0441,0.8339,False
2017-01-18,0.0114,0.9152,False
2017-01-19,0.0138,0.9065,False
2017-01-20,0.0028,0.9578,False
2017-01-23,0.0291,0.8646,False
2017-01-24,0.0015,0.9693,False
2017-01-25,0.007,0.9333,False
2017-01-26,0.0135,0.9074,False
2017-01-27,0.0676,0.7951,False
2017-01-30,0.0757,0.7834,False
2017-01-31,0.562,0.4542,False
2017-02-01,0.5698,0.4511,False
2017-02-02,0.5399,0.4632,False
2017-02-03,0.5707,0.4507,False
2017-02-06,0.5449,0.4611,False
2017-02-07,1.5119,0.22,False
2017-02-08,1.5127,0.2199,False
2017-02-09,1.5156,0.2195,False
2017-02-10,1.5381,0.2161,False
2017-02-13,0.2886,0.5916,False
2017-02-14,0.015,0.9026,False
2017-02-15,0.108,0.7427,False
2017-02-16,0.0363,0.849,False
2017-02-17,0.0213,0.884,False
2017-02-21,0.0206,0.8861,False
2017-02-22,0.017,0.8962,False
2017-02-23,0.0067,0.9346,False
2017-02-24,0.0214,0.8839,False
2017-02-27,0.0489,0.8251,False
2017-02-28,0.046,0.8303,False
2017-03-01,0.0332,0.8556,False
2017-03-02,0.1625,0.6872,False
2017-03-03,0.214,0.6441,False
2017-03-06,0.2227,0.6374,False
2017-03-07,0.2162,0.6424,False
2017-03-08,0.1916,0.6619,False
2017-03-09,0.1621,0.6876,False
2017-03-10,0.1659,0.6842,False
2017-03-13,0.1896,0.6637,False
2017-03-14,0.1648,0.6851,False
2017-03-15,0.1635,0.6863,False
2017-03-16,0.1548,0.6943,False
2017-03-17,0.1838,0.6685,False
2017-03-20,0.1731,0.6777,False
2017-03-21,0.1687,0.6816,False
2017-03-22,0.1551,0.694,False
2017-03-23,0.1416,0.707,False
2017-03-24,0.1352,0.7134,False
2017-03-27,0.1339,0.7147,False
2017-03-28,0.1394,0.7092,False
2017-03-29,0.1934,0.6605,False
2017-03-30,0.2082,0.6486,False
2017-03-31,0.2082,0.6486,False
2017-04-03,0.2324,0.6302,False
2017-04-04,0.2435,0.6221,False
2017-04-05,0.2801,0.5971,False
2017-04-06,0.1719,0.6788,False
2017-04-07,0.189,0.6642,False
2017-04-10,0.1901,0.6632,False
2017-04-11,0.1938,0.6601,False
2017-04-12,0.2233,0.637,False
2017-04-13,0.244,0.6217,False
2017-04-17,0.2394,0.6251,False
2017-04-18,0.2178,0.6412,False
2017-04-19,0.2204,0.6392,False
2017-04-20,0.2322,0.6303,False
2017-04-21,0.2279,0.6335,False
2017-04-24,0.2178,0.6411,False
2017-04-25,0.2921,0.5894,False
2017-04-26,0.2926,0.5891,False
2017-04-27,0.2957,0.5871,False
2017-04-28,0.257,0.6127,False
2017-05-01,0.2605,0.6102,False
2017-05-02,0.2691,0.6044,False
2017-05-03,0.2392,0.6252,False
2017-05-04,0.2372,0.6267,False
2017-05-05,0.2349,0.6284,False
2017-05-08,0.235,0.6283,False
2017-05-09,0.2423,0.623,False
2017-05-10,0.2432,0.6223,False
2017-05-11,0.2441,0.6217,False
2017-05-12,0.2245,0.636,False
2017-05-15,0.2196,0.6397,False
2017-05-16,0.2825,0.5955,False
2017-05-17,0.2849,0.594,False
2017-05-18,0.3578,0.5503,False
2017-05-19,0.0459,0.8305,False
2017-05-22,0.0484,0.8261,False
