Date,Close,High,Low,Open,Volume
2018-10-15,244.67623901367188,247.03028008323682,244.58706584373425,245.7016624383773,102263700
2018-10-16,250.02633666992188,250.40085314985933,246.16538551421965,246.63797344614395,118255800
2018-10-17,250.07095336914062,250.695111261112,247.49399246014258,250.0620278867948,110626000
2018-10-18,246.45965576171875,249.7321241626372,245.18456346650396,249.13468826393387,134557500
2018-10-19,246.3258056640625,249.04541000928813,245.63029859536644,247.1104858875814,139901600
2018-10-22,245.22023010253906,247.3156503907317,244.68521817736433,246.994659562729,82415800
2018-10-23,243.9718017578125,245.09532381186685,239.51341546309573,241.59996419543393,146352700
2018-10-24,236.57986450195312,244.1056242594676,236.02702884400423,243.72218227993628,177806700
2018-10-25,240.82423400878906,242.3668457953821,237.3912975916812,238.4167212180317,138061500
2018-10-26,236.58871459960938,241.64453661942784,233.87803533115652,237.11482812759004,201574600
2018-10-29,235.27798461914062,240.97581624058947,231.70237676564972,239.68287313180807,160749100
2018-10-30,238.76441955566406,239.07651205137157,234.6181255750687,235.10856441456093,157116000
2018-10-31,241.31466674804688,243.63303350373772,240.85990255187676,241.3324905003501,128296300
2018-11-01,243.88262939453125,244.07879945873134,241.0916755223415,242.17952274893688,99495000
2018-11-02,242.43814086914062,245.4163396224673,240.38726686446276,244.98832474567004,122634100
2018-11-05,243.77566528320312,244.3285008443668,241.95663600789746,242.92856098023867,65622500
2018-11-06,245.3183135986328,245.47880902050846,243.65088099930207,243.71330495619978,60085900
2018-11-07,250.5702362060547,250.65048389424823,247.06592388395393,247.49393876614997,102752100
2018-11-08,250.11546325683594,250.75747195152988,248.97411748980556,249.7676960751215,65584900
2018-11-09,247.67230224609375,248.99196727016925,246.26343683541072,248.80472265142413,98812600
2018-11-12,243.0445556640625,247.40484472138107,242.5273674478588,247.16410157980715,99673600
2018-11-13,242.5897674560547,245.50554295237575,241.86751089080235,243.50819415087165,98176600
2018-11-14,240.93121337890625,244.86348626076756,239.37077812959166,244.4622478094711,125335900
2018-11-15,243.44570922851562,243.90939880690578,238.08674754305395,239.66500645485272,135101400
2018-11-16,244.07884216308594,244.98834323159878,241.8317979051343,242.3489859884349,126668000
2018-11-19,239.95034790039062,243.7667253541707,239.03192144248044,243.4724566298117,103061700
2018-11-20,235.5098114013672,238.0778464586344,234.64488330516025,236.6154825797557,136021300
2018-11-21,236.31228637695312,238.21156320405137,236.30338810882228,237.06129197420626,75563700
2018-11-23,234.7340545654297,236.13399448911932,234.57355917861787,234.67163062216989,42807900
2018-11-26,238.52371215820312,238.74663151536032,236.59768564694465,236.99002589248818,79981400
2018-11-27,239.32614135742188,239.3261413574219,236.88295467686297,237.4892886073652,75502400
2018-11-28,244.83677673339844,244.83677673339844,239.26379279641728,240.39624054798665,127629600
2018-11-29,244.30177307128906,245.70168584653982,242.919656835158,244.061002768336,82346400
2018-11-30,245.7908477783203,246.3526088437282,243.8291740017175,244.15016477518927,98204200
2018-12-03,249.04547119140625,250.02632171176697,247.4493883388265,249.91932478442453,103176300
2018-12-04,240.97572326660156,248.6441513550081,240.66363085608387,248.21613657385606,177986000
2018-12-06,240.61026000976562,240.72618244187566,234.0118517690753,237.11489935142393,204185400
2018-12-07,235.01937866210938,241.8407041633417,234.1811998724855,240.2713434999047,161018900
2018-12-10,235.46524047851562,236.43716550863462,230.60558811608786,234.84105545903276,151445900
2018-12-11,235.51876831054688,238.85363325284783,234.04750596611032,238.66638860838694,121504400
2018-12-12,236.7046661376953,239.86121163503108,236.6244184401148,238.49694635249477,97976700
2018-12-13,236.6243896484375,238.51474108187907,235.50979307571671,237.64981305297454,96662700
2018-12-14,232.2552490234375,235.4296188764688,231.70241330469506,234.47551738156093,116961100
2018-12-17,227.6986846923828,232.41565097686342,226.06691382411898,231.30105450449037,165492300
2018-12-18,227.44908142089844,230.0082049076415,225.8440593190549,229.33944683236652,134515100
2018-12-19,224.0428466796875,231.30109978443372,222.3397532769953,227.52930839320615,214992800
2018-12-20,220.39590454101562,224.3638663077274,218.14887365057305,222.7945189589598,252053400
2018-12-21,215.88006591796875,223.96100288010308,215.234308074358,221.29725519655113,255345600
2018-12-24,210.17584228515625,216.00558964456005,210.11306750690733,214.39119533103639,147311600
2018-12-26,220.7949981689453,220.7949981689453,209.65569540447513,211.63781597827943,218485400
2018-12-27,222.4901123046875,222.68741427560954,214.31949514400904,217.55724826813972,186267300
2018-12-28,222.20314025878906,225.47676328895756,221.03718764346476,223.84444057580092,153100200
2018-12-31,224.1493377685547,224.3915003778305,221.95197382206396,223.82645885131,144299400
2019-01-02,224.38253784179688,225.30634138582334,220.5887205734624,220.6156260112586,126925200
2019-01-03,219.0281219482422,222.9385380619332,218.5437967601723,222.633586997628,144140700
2019-01-04,226.3646240234375,227.01038180312378,221.6828869633961,222.05957672065173,142628800
2019-01-07,228.1494598388672,229.5575612415073,225.73683859430514,226.6337230013322,103139100
2019-01-08,230.29296875,230.77729392927085,227.80860912598874,230.33782938683666,102512600
2019-01-09,231.36927795410156,232.21235150960845,229.7728247604112,231.001552052594,95006600
2019-01-10,232.1854248046875,232.43655132774697,229.15395132370935,229.83559218804427,96823900
2019-01-11,232.275146484375,232.30205192325036,230.52621084525182,231.10918026804572,73858100
2019-01-14,230.8580322265625,231.6652226884312,229.97012545558084,230.37370700114573,70908200
2019-01-15,233.50384521484375,233.81776021044035,231.22575130966445,231.23472891177062,85208300
2019-01-16,234.06887817382812,234.95678488625194,233.72805775511355,233.93432363010817,77636700
2019-01-17,235.84469604492188,236.70572470971874,233.1540430515914,233.1989036905895,96118400
2019-01-18,238.98379516601562,239.45019254319757,235.8805829927316,237.65642385123763,127900300
2019-01-22,235.75498962402344,237.72814599602768,234.14060886200994,237.5129025266222,115531200
2019-01-23,236.24835205078125,237.48605705383304,233.78191964841497,236.7864882309007,86030300
